struct_id,name,smiles,inchikey,approved,approval_agencies,first_approval,chembl_max_phase4,n_targets,targets,moa_targets,flags,source,source_url,withdrawn,chembl_id,molecule_type,chembl_max_phase,approval_basis,target_evidence,notes
900210,technetium tc 99m exametazime,C/C(=N\O)[C@@H](C)NCC(C)(C)CN[C@H](C)/C(C)=N/O,BPNZYADGDZPRTK-UDUYQYQQSA-N,1,,1988,1,0,,,multi_fragment;metal_stripped;dup_parent_inchikey,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/11954234/property/Title,SMILES/JSON",0,CHEMBL2107074,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 11954234 (Title: Technetium Tc-99m exametazime; identity confirmed by pubchem_title_agrees); same parent structure as: TECHNETIUM EXAMETAZIME (CHEMBL2111018)
900211,technetium tc 99m gluceptate,O=C(O)[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,KWMLJOLKUYYJFJ-VFUOTHLCSA-N,1,,1978,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/49800005/property/Title,SMILES/JSON",0,CHEMBL1200639,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 49800005 (Title: Technetium tc-99m gluceptate; identity confirmed by pubchem_title_agrees)
900212,technetium tc 99m medronate,O=P(O)(O)CP(=O)(O)O,MBKDYNNUVRNNRF-UHFFFAOYSA-N,1,,1982,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/90478980/property/Title,SMILES/JSON",0,CHEMBL1200931,Small molecule,4.0,chembl_max_phase_4,,"no structure in ChEMBL; SMILES from PubChem CID 90478980 (Title: Diaqua((P,P'-methylenebis(phosphonato-kappaO))(4-))technetium-99Tc; identity confirmed by pubchem_title_agrees)"
900213,technetium tc 99m pyrophosphate,O=P(O)(O)OP(=O)(O)O,XPPKVPWEQAFLFU-UHFFFAOYSA-N,1,,1982,1,0,,,multi_fragment;inorganic;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/155491164/property/Title,SMILES/JSON",0,CHEMBL1200333,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 155491164 (Title: Technetium tc-99m pyrophosphate; identity confirmed by pubchem_title_agrees)
900214,technetium tc 99m sestamibi,[C-]#[N+]CC(C)(C)OC,LJJFNFYPZOHRHM-UHFFFAOYSA-N,1,,1990,1,0,,,multi_fragment;metal_stripped,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/449763/property/Title,SMILES/JSON",0,CHEMBL6067977,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 449763 (Title: Technetium Tc 99m sestamibi; identity confirmed by pubchem_title_agrees)
900215,tedizolid,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,XFALPSLJIHVRKE-GFCCVEGCSA-N,1,,,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1257051.json,0,CHEMBL1257051,Small molecule,4.0,chembl_max_phase_4,,
900216,telotristat,Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1,NCLGDOBQAWBXRA-PGRDOPGGSA-N,1,,,1,2,TPH1;TPH2,TPH1;TPH2,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL2103855.json,0,CHEMBL2103855,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",
900217,thiosulfuric acid,O=S(O)(O)=S,DHCDFWKWKRSZHF-UHFFFAOYSA-N,1,,1992,1,0,,,inorganic;dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1208642.json,0,CHEMBL1208642,Small molecule,4.0,chembl_max_phase_4,,same parent structure as: SODIUM THIOSULFATE (CHEMBL2096650)
900218,tovorafenib,C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1,VWMJHAFYPMOMGF-ZCFIWIBFSA-N,1,,2024,1,3,ARAF;BRAF;RAF1,ARAF;BRAF;RAF1,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL3348923.json,0,CHEMBL3348923,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",
900219,triacetyldiphenolisatin,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)N(C(C)=O)c3ccccc32)cc1,JPGUEMQIAGJQSJ-UHFFFAOYSA-N,1,,,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1909288.json,1,CHEMBL1909288,Small molecule,4.0,chembl_max_phase_4,,
900220,tribromsalan,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,KVSKGMLNBAPGKH-UHFFFAOYSA-N,1,,,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL24944.json,1,CHEMBL24944,Small molecule,4.0,chembl_max_phase_4,,
900221,trichloroethane,CC(Cl)(Cl)Cl,UOCLXMDMGBRAIB-UHFFFAOYSA-N,1,,,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL16080.json,1,CHEMBL16080,Small molecule,4.0,chembl_max_phase_4,,
900222,trofinetide,C[C@@]1(C(=O)N[C@@H](CCC(=O)O)C(=O)O)CCCN1C(=O)CN,BUSXWGRAOZQTEY-SDBXPKJASA-N,1,,2023,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL197084.json,0,CHEMBL197084,Small molecule,4.0,chembl_max_phase_4,,
900223,tyrothricin,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,NLJVXZFCYKWXLH-DXTIXLATSA-N,1,,,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL577736.json,0,CHEMBL577736,Protein,4.0,chembl_max_phase_4,,
900224,ulipristal,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,HKDLNTKNLJPAIY-WKWWZUSTSA-N,1,,,1,1,PGR,PGR,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL2103846.json,0,CHEMBL2103846,Small molecule,4.0,chembl_max_phase_4,chembl_mechanism,
900225,urethane,CCOC(N)=O,JOYRKODLDBILNP-UHFFFAOYSA-N,1,,,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL462547.json,1,CHEMBL462547,Small molecule,4.0,chembl_max_phase_4,,
900226,uridine triacetate,CC(=O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,AUFUWRKPQLGTGF-FMKGYKFTSA-N,1,,2015,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL2107381.json,0,CHEMBL2107381,Small molecule,4.0,chembl_max_phase_4,,
900227,vamorolone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO,ZYTXTXAMMDTYDQ-DGEXFFLYSA-N,1,,2023,1,2,NR3C1;NR3C2,NR3C1;NR3C2,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL2348780.json,0,CHEMBL2348780,Small molecule,4.0,chembl_max_phase_4,chembl_mechanism,
900228,vanzacaftor,CC1(C)C[C@@H]2CCCNc3cccc(n3)S(=O)(=O)NC(=O)c3ccc(-n4ccc(OCCC5C6(CC6)C56CC6)n4)nc3N1C2,VCSUIBJKYCVWNF-NRFANRHFSA-N,1,,2024,1,1,CFTR,CFTR,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL5314934.json,0,CHEMBL5314934,Small molecule,4.0,chembl_max_phase_4,chembl_mechanism,
900229,vinyl chloride,C=CCl,BZHJMEDXRYGGRV-UHFFFAOYSA-N,1,,,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL2311071.json,1,CHEMBL2311071,Small molecule,4.0,chembl_max_phase_4,,
900230,vorasidenib,C[C@@H](Nc1nc(N[C@H](C)C(F)(F)F)nc(-c2cccc(Cl)n2)n1)C(F)(F)F,QCZAWDGAVJMPTA-RNFRBKRXSA-N,1,,2024,1,2,IDH1;IDH2,IDH1;IDH2,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL4279047.json,0,CHEMBL4279047,Small molecule,4.0,chembl_max_phase_4,"chembl_mechanism;chembl_pchembl>=6,n>=2",
900231,voxilaprevir,CC[C@@H]1[C@@H]2CN(C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]3C[C@H]3CCCCC(F)(F)c3nc4ccc(OC)cc4nc3O2)[C@@H]1C(=O)N[C@]1(C(=O)NS(=O)(=O)C2(C)CC2)C[C@H]1C(C)C,MKDALIOACIEUJM-XCFCBFDASA-N,1,,2017,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL3707372.json,0,CHEMBL3707372,Small molecule,4.0,chembl_max_phase_4,,
900232,water,O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,1,,1982,1,0,,,inorganic;element;dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1098659.json,0,CHEMBL1098659,Small molecule,4.0,chembl_max_phase_4,,"same parent structure as: MAGNESIUM HYDROXIDE (CHEMBL1200718), MAGNESIUM CHLORIDE (CHEMBL3185229), ALUMINUM CHLORIDE (CHEMBL3833314), FERRIC OXYHYDROXIDE (CHEMBL4802224), MANGANESE CHLORIDE (CHEMBL5314371)"
900233,xenazoic acid,CCOC(Nc1ccc(C(=O)O)cc1)C(=O)c1ccc(-c2ccccc2)cc1,BPOMPTVRBWXZBY-UHFFFAOYSA-N,1,,,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1909289.json,1,CHEMBL1909289,Small molecule,4.0,chembl_max_phase_4,,
900234,xylose,O=C[C@H](O)[C@@H](O)[C@H](O)CO,PYMYPHUHKUWMLA-VPENINKCSA-N,1,,1982,1,0,,,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1236821.json,0,CHEMBL1236821,Small molecule,4.0,chembl_max_phase_4,,
900235,yttrium chloride,[Y+3],GRTBAGCGDOYUBE-UHFFFAOYSA-N,1,,2003,1,0,,,multi_fragment;inorganic;element;charged_parent,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/10198055/property/Title,SMILES/JSON",0,CHEMBL5316164,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 10198055 (Title: Yttrium trichloride; identity confirmed by pubchem_title_agrees)
900236,yttrium chloride y-90,[Cl][90Y]([Cl])[Cl],PCMOZDDGXKIOLL-SGNQUONSSA-K,1,,2003,1,0,,,inorganic,PubChem PUG REST (name lookup; ChEMBL has no structure),"https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/cid/71586740/property/Title,SMILES/JSON",0,CHEMBL5315051,Small molecule,4.0,chembl_max_phase_4,,no structure in ChEMBL; SMILES from PubChem CID 71586740 (Title: Yttrium chloride Y-90; identity confirmed by pubchem_title_agrees)
900237,zavegepant,Cc1cc(C[C@@H](NC(=O)N2CCC(c3cc4ccccc4[nH]c3=O)CC2)C(=O)N2CCN(C3CCN(C)CC3)CC2)cc2cn[nH]c12,JJVAPHYEOZSKJZ-JGCGQSQUSA-N,1,,2023,1,2,CALCRL;RAMP1,CALCRL;RAMP1,dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL2397415.json,0,CHEMBL2397415,Small molecule,4.0,chembl_max_phase_4,chembl_mechanism,same parent structure as: ZAVEGEPANT HYDROCHLORIDE (CHEMBL4650220)
900238,zinc chloride,[Zn+2],PTFCDOFLOPIGGS-UHFFFAOYSA-N,1,,1986,1,0,,,multi_fragment;inorganic;element;charged_parent;dup_parent_inchikey,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL1200679.json,0,CHEMBL1200679,Small molecule,4.0,chembl_max_phase_4,,same parent structure as: ZINC OXIDE (CHEMBL3988900)
900239,zuranolone,C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4cc(C#N)cn4)CC[C@@H]32)C1,HARRKNSQXBRBGZ-GVKWWOCJSA-N,1,,2023,1,16,GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;GABRQ,GABRA1;GABRA2;GABRA3;GABRA4;GABRA5;GABRA6;GABRB1;GABRB2;GABRB3;GABRD;GABRE;GABRG1;GABRG2;GABRG3;GABRP;GABRQ,,ChEMBL 36 REST API,https://www.ebi.ac.uk/chembl/api/data/molecule/CHEMBL4105630.json,0,CHEMBL4105630,Small molecule,4.0,chembl_max_phase_4,chembl_mechanism,
