struct_id,name,inchikey,gene_symbol,uniprot,organism,evidence,activity_type,activity_value,activity_units,pchembl,passes_threshold,n_activities,assay_types,molecule_chembl_id,target_chembl_id,match_method,source_url
5459,infigratinib,QADPYRIHXKWUSV-UHFFFAOYSA-N,PDGFRA,P16234,Homo sapiens,chembl_pchembl,IC50,2718.0,nM,5.57,0,1,B,CHEMBL1852688,CHEMBL2007,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL1852688&target_chembl_id=CHEMBL2007&pchembl_value__isnull=false
5459,infigratinib,QADPYRIHXKWUSV-UHFFFAOYSA-N,RET,P07949,Homo sapiens,chembl_pchembl,IC50,3352.0,nM,5.47,0,1,B,CHEMBL1852688,CHEMBL2041,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL1852688&target_chembl_id=CHEMBL2041&pchembl_value__isnull=false
5459,infigratinib,QADPYRIHXKWUSV-UHFFFAOYSA-N,ROS1,P08922,Homo sapiens,chembl_pchembl,IC50,3263.0,nM,5.49,0,1,B,CHEMBL1852688,CHEMBL5568,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL1852688&target_chembl_id=CHEMBL5568&pchembl_value__isnull=false
5459,infigratinib,QADPYRIHXKWUSV-UHFFFAOYSA-N,SMO,Q99835,Homo sapiens,chembl_pchembl,Ki,46.5,nM,7.33,1,1,B,CHEMBL1852688,CHEMBL5971,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL1852688&target_chembl_id=CHEMBL5971&pchembl_value__isnull=false
5459,infigratinib,QADPYRIHXKWUSV-UHFFFAOYSA-N,SRC,P12931,Homo sapiens,chembl_pchembl,IC50,2969.0,nM,5.53,0,1,B,CHEMBL1852688,CHEMBL267,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL1852688&target_chembl_id=CHEMBL267&pchembl_value__isnull=false
5459,infigratinib,QADPYRIHXKWUSV-UHFFFAOYSA-N,SYK,P43405,Homo sapiens,chembl_pchembl,IC50,5358.0,nM,5.27,0,1,B,CHEMBL1852688,CHEMBL2599,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL1852688&target_chembl_id=CHEMBL2599&pchembl_value__isnull=false
5459,infigratinib,QADPYRIHXKWUSV-UHFFFAOYSA-N,TEK,Q02763,Homo sapiens,chembl_pchembl,IC50,2051.0,nM,5.69,0,1,B,CHEMBL1852688,CHEMBL4128,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL1852688&target_chembl_id=CHEMBL4128&pchembl_value__isnull=false
5459,infigratinib,QADPYRIHXKWUSV-UHFFFAOYSA-N,TYK2,P29597,Homo sapiens,chembl_pchembl,IC50,3303.0,nM,5.48,0,1,B,CHEMBL1852688,CHEMBL3553,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL1852688&target_chembl_id=CHEMBL3553&pchembl_value__isnull=false
5459,infigratinib,QADPYRIHXKWUSV-UHFFFAOYSA-N,YES1,P07947,Homo sapiens,chembl_pchembl,IC50,1100.0,nM,5.96,0,1,B,CHEMBL1852688,CHEMBL2073,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL1852688&target_chembl_id=CHEMBL2073&pchembl_value__isnull=false
5459,infigratinib,QADPYRIHXKWUSV-UHFFFAOYSA-N,Fgfr4,Q03142,Mus musculus,chembl_pchembl_nonhuman,IC50,541.0,nM,6.27,1,2,B,CHEMBL1852688,CHEMBL3839,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL1852688&target_chembl_id=CHEMBL3839&pchembl_value__isnull=false
546,cefotaxime,GPRBEKHLDVQUJE-QSWIMTSFSA-N,B2ZTR6,B2ZTR6,Acinetobacter baumannii,chembl_pchembl_nonhuman,Ki,500.0,nM,6.30,1,1,B,CHEMBL1730,CHEMBL1667700,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL1730&target_chembl_id=CHEMBL1667700&pchembl_value__isnull=false
546,cefotaxime,GPRBEKHLDVQUJE-QSWIMTSFSA-N,ampC,D6NSM8,Acinetobacter baumannii,chembl_pchembl_nonhuman,Ki,2500.0,nM,5.60,0,1,B,CHEMBL1730,CHEMBL1667701,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL1730&target_chembl_id=CHEMBL1667701&pchembl_value__isnull=false
546,cefotaxime,GPRBEKHLDVQUJE-QSWIMTSFSA-N,SLC22A11,Q9NSA0,Homo sapiens,chembl_pchembl,Ki,6150.0,nM,5.21,0,1,F,CHEMBL1730,CHEMBL2073677,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL1730&target_chembl_id=CHEMBL2073677&pchembl_value__isnull=false
546,cefotaxime,GPRBEKHLDVQUJE-QSWIMTSFSA-N,SLC22A6,Q4U2R8,Homo sapiens,chembl_pchembl,Ki,3130.0,nM,5.50,0,1,F,CHEMBL1730,CHEMBL1641347,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL1730&target_chembl_id=CHEMBL1641347&pchembl_value__isnull=false
546,cefotaxime,GPRBEKHLDVQUJE-QSWIMTSFSA-N,SLC22A8,Q8TCC7,Homo sapiens,chembl_pchembl,Ki,290.0,nM,6.54,1,1,F,CHEMBL1730,CHEMBL1641348,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL1730&target_chembl_id=CHEMBL1641348&pchembl_value__isnull=false
5460,samidorphan,RYIDHLJADOKWFM-UHFFFAOYSA-N,OPRD1,P41143,Homo sapiens,chembl_pchembl,Ki,2.6,nM,8.59,1,1,B,CHEMBL426084,CHEMBL236,name_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL426084&target_chembl_id=CHEMBL236&pchembl_value__isnull=false
5460,samidorphan,RYIDHLJADOKWFM-UHFFFAOYSA-N,OPRK1,P41145,Homo sapiens,chembl_pchembl,Ki,0.23,nM,9.64,1,1,B,CHEMBL426084,CHEMBL237,name_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL426084&target_chembl_id=CHEMBL237&pchembl_value__isnull=false
5460,samidorphan,RYIDHLJADOKWFM-UHFFFAOYSA-N,OPRM1,P35372,Homo sapiens,chembl_pchembl,Ki,0.052,nM,10.28,1,1,B,CHEMBL426084,CHEMBL233,name_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL426084&target_chembl_id=CHEMBL233&pchembl_value__isnull=false
550,cefoxitin,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,B2ZTR6,B2ZTR6,Acinetobacter baumannii,chembl_pchembl_nonhuman,Ki,100.0,nM,7.00,1,1,B,CHEMBL996,CHEMBL1667700,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL996&target_chembl_id=CHEMBL1667700&pchembl_value__isnull=false
550,cefoxitin,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,ampC,D6NSM8,Acinetobacter baumannii,chembl_pchembl_nonhuman,Ki,500.0,nM,6.30,1,1,B,CHEMBL996,CHEMBL1667701,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL996&target_chembl_id=CHEMBL1667701&pchembl_value__isnull=false
550,cefoxitin,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,blaPER-2,A2RP81,Citrobacter freundii,chembl_pchembl_nonhuman,Ki,140.0,nM,6.85,1,1,B,CHEMBL996,CHEMBL5303,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL996&target_chembl_id=CHEMBL5303&pchembl_value__isnull=false
555,cefpodoxime proxetil,LTINZAODLRIQIX-FBXRGJNPSA-N,ska,P10520,Streptococcus pyogenes serotype M1,chembl_pchembl_nonhuman,EC50,797.0,nM,6.10,1,1,F,CHEMBL1201016,CHEMBL1293228,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL1201016&target_chembl_id=CHEMBL1293228&pchembl_value__isnull=false
558,cefsulodin,SYLKGLMBLAAGSC-QLVMHMETSA-N,L3MBTL1,Q9Y468,Homo sapiens,chembl_pchembl,IC50,98.0,nM,7.01,1,1,B,CHEMBL3351077,CHEMBL1287622,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL3351077&target_chembl_id=CHEMBL1287622&pchembl_value__isnull=false
558,cefsulodin,SYLKGLMBLAAGSC-QLVMHMETSA-N,PTPN11,Q06124,Homo sapiens,chembl_pchembl,Ki,6600.0,nM,5.18,0,1,B,CHEMBL3351077,CHEMBL3864,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL3351077&target_chembl_id=CHEMBL3864&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,1272966,Q5TU56,Anopheles gambiae,chembl_pchembl_nonhuman,Ki,27.3,nM,7.56,1,1,B,CHEMBL20,CHEMBL3399914,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL3399914&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,A6YCJ1,A6YCJ1,Astrosclera willeyana,chembl_pchembl_nonhuman,Ki,51.0,nM,7.29,1,2,B,CHEMBL20,CHEMBL1944499,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL1944499&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CA2,P00921,Bos taurus,chembl_pchembl_nonhuman,Ki,137.0,nM,6.86,1,3,B,CHEMBL20,CHEMBL2283,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL2283&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CA4,Q95323,Bos taurus,chembl_pchembl_nonhuman,Ki,70.0,nM,7.16,1,18,BF,CHEMBL20,CHEMBL281,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL281&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,NCE103,Q5AJ71,Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast),chembl_pchembl_nonhuman,Ki,130.0,nM,6.89,1,7,B,CHEMBL20,CHEMBL5337,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL5337&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,NCE103,Q6FTL6,Candida glabrata CBS 138,chembl_pchembl_nonhuman,Ki,11.0,nM,7.96,1,5,B,CHEMBL20,CHEMBL6185,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL6185&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,ca1,Q5U9J1,Conticribra weissflogii,chembl_pchembl_nonhuman,Ki,83.0,nM,7.08,1,1,B,CHEMBL20,CHEMBL3097982,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL3097982&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CAN2,Q3I4V7,Cryptococcus neoformans,chembl_pchembl_nonhuman,Ki,10.0,nM,8.00,1,9,B,CHEMBL20,CHEMBL1697676,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL1697676&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,ca,Q2PCB5,Dicentrarchus labrax,chembl_pchembl_nonhuman,Ki,5720.0,nM,5.24,0,1,B,CHEMBL20,CHEMBL1795125,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL1795125&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CAH1,Q9V396,Drosophila melanogaster,chembl_pchembl_nonhuman,Ki,106.0,nM,6.97,1,1,B,CHEMBL20,CHEMBL2331046,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL2331046&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CAH2,Q9VTU8,Drosophila melanogaster,chembl_pchembl_nonhuman,Ki,78.0,nM,7.11,1,1,B,CHEMBL20,CHEMBL2331045,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL2331045&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,P46510,P46510,Flaveria bidentis,chembl_pchembl_nonhuman,Ki,27.0,nM,7.57,1,4,B,CHEMBL20,CHEMBL2401609,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL2401609&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,cynT,O24855,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),chembl_pchembl_nonhuman,Ki,20.0,nM,7.70,1,2,B,CHEMBL20,CHEMBL4211,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL4211&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CA1,P00915,Homo sapiens,chembl_pchembl,Ki,0.7472,nM,9.13,1,503,BF,CHEMBL20,CHEMBL261,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL261&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CA11,O75493,Homo sapiens,chembl_pchembl,Ki,5.7,nM,8.24,1,1,B,CHEMBL20,CHEMBL2420,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL2420&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CA12,O43570,Homo sapiens,chembl_pchembl,Ki,2.5,nM,8.60,1,286,B,CHEMBL20,CHEMBL3242,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL3242&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CA13,Q8N1Q1,Homo sapiens,chembl_pchembl,Ki,5.7,nM,8.24,1,30,B,CHEMBL20,CHEMBL3912,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL3912&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CA14,Q9ULX7,Homo sapiens,chembl_pchembl,Ki,5.7,nM,8.24,1,53,B,CHEMBL20,CHEMBL3510,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL3510&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CA2,P00918,Homo sapiens,chembl_pchembl,Ki,0.3434,nM,9.46,1,578,BF,CHEMBL20,CHEMBL205,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL205&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CA3,P07451,Homo sapiens,chembl_pchembl,Ki,3.1,nM,8.51,1,4,B,CHEMBL20,CHEMBL2885,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL2885&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CA4,P22748,Homo sapiens,chembl_pchembl,Ki,8.6,nM,8.07,1,98,B,CHEMBL20,CHEMBL3729,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL3729&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CA5A,P35218,Homo sapiens,chembl_pchembl,Ki,60.0,nM,7.22,1,59,B,CHEMBL20,CHEMBL4789,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL4789&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CA5B,Q9Y2D0,Homo sapiens,chembl_pchembl,Ki,24.6,nM,7.61,1,45,B,CHEMBL20,CHEMBL3969,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL3969&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CA6,P23280,Homo sapiens,chembl_pchembl,Kd,9.8,nM,8.01,1,40,B,CHEMBL20,CHEMBL3025,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL3025&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CA7,P43166,Homo sapiens,chembl_pchembl,Ki,2.0,nM,8.70,1,102,B,CHEMBL20,CHEMBL2326,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL2326&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CA9,Q16790,Homo sapiens,chembl_pchembl,Ki,0.06,nM,10.22,1,427,BF,CHEMBL20,CHEMBL3594,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL3594&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,P40881,P40881,Methanosarcina thermophila,chembl_pchembl_nonhuman,Ki,60.0,nM,7.22,1,6,B,CHEMBL20,CHEMBL3932,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL3932&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,Ca13,Q9D6N1,Mus musculus,chembl_pchembl_nonhuman,Ki,17.0,nM,7.77,1,18,B,CHEMBL20,CHEMBL2186,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL2186&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,Ca15,Q99N23,Mus musculus,chembl_pchembl_nonhuman,Ki,72.0,nM,7.14,1,8,B,CHEMBL20,CHEMBL5973,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL5973&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,Ca7,Q9ERQ8,Mus musculus,chembl_pchembl_nonhuman,Ki,16.0,nM,7.80,1,1,B,CHEMBL20,CHEMBL2216,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL2216&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,P96878,P96878,Mycobacterium tuberculosis,chembl_pchembl_nonhuman,Ki,12.0,nM,7.92,1,6,B,CHEMBL20,CHEMBL5767,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL5767&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,mtcA1,P9WPJ7,Mycobacterium tuberculosis,chembl_pchembl_nonhuman,Ki,250.0,nM,6.60,1,8,B,CHEMBL20,CHEMBL5631,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL5631&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,mtcA2,P9WPJ9,Mycobacterium tuberculosis,chembl_pchembl_nonhuman,Ki,9.0,nM,8.05,1,1,B,CHEMBL20,CHEMBL6068,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL6068&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,Q9HVB9,Q9HVB9,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228),chembl_pchembl_nonhuman,Ki,75.9,nM,7.12,1,1,B,CHEMBL20,CHEMBL3596083,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL3596083&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,NCE103,P53615,Saccharomyces cerevisiae S288c,chembl_pchembl_nonhuman,Ki,82.0,nM,7.09,1,4,B,CHEMBL20,CHEMBL5931,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL5931&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CA,B5SU02,Stylophora pistillata,chembl_pchembl_nonhuman,Ki,16.0,nM,7.80,1,2,B,CHEMBL20,CHEMBL1075028,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL1075028&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,CA2,C0IX24,Stylophora pistillata,chembl_pchembl_nonhuman,Ki,74.0,nM,7.13,1,1,B,CHEMBL20,CHEMBL1649055,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL1649055&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,B2V8E3,B2V8E3,Sulfurihydrogenibium sp. (strain YO3AOP1),chembl_pchembl_nonhuman,Ki,4.5,nM,8.35,1,1,B,CHEMBL20,CHEMBL3745586,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL3745586&pchembl_value__isnull=false
56,acetazolamide,BZKPWHYZMXOIDC-UHFFFAOYSA-N,Q31FD6,Q31FD6,Thiomicrospira crunogena,chembl_pchembl_nonhuman,Ki,4.3,nM,8.37,1,1,B,CHEMBL20,CHEMBL3621035,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL20&target_chembl_id=CHEMBL3621035&pchembl_value__isnull=false
564,ceftriaxone,VAAUVRVFOQPIGI-SPQHTLEESA-N,DAO,P14920,Homo sapiens,chembl_pchembl,IC50,10000.0,nM,5.00,0,1,B,CHEMBL161,CHEMBL5485,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL161&target_chembl_id=CHEMBL5485&pchembl_value__isnull=false
564,ceftriaxone,VAAUVRVFOQPIGI-SPQHTLEESA-N,SLC22A11,Q9NSA0,Homo sapiens,chembl_pchembl,Ki,2380.0,nM,5.62,0,1,F,CHEMBL161,CHEMBL2073677,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL161&target_chembl_id=CHEMBL2073677&pchembl_value__isnull=false
564,ceftriaxone,VAAUVRVFOQPIGI-SPQHTLEESA-N,SLC22A6,Q4U2R8,Homo sapiens,chembl_pchembl,Ki,230.0,nM,6.64,1,1,F,CHEMBL161,CHEMBL1641347,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL161&target_chembl_id=CHEMBL1641347&pchembl_value__isnull=false
564,ceftriaxone,VAAUVRVFOQPIGI-SPQHTLEESA-N,SLC22A8,Q8TCC7,Homo sapiens,chembl_pchembl,Ki,4390.0,nM,5.36,0,1,F,CHEMBL161,CHEMBL1641348,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL161&target_chembl_id=CHEMBL1641348&pchembl_value__isnull=false
564,ceftriaxone,VAAUVRVFOQPIGI-SPQHTLEESA-N,SNCA,P37840,Homo sapiens,chembl_pchembl,Kd,530.0,nM,6.28,1,1,B,CHEMBL161,CHEMBL6152,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL161&target_chembl_id=CHEMBL6152&pchembl_value__isnull=false
568,celecoxib,RZEKVGVHFLEQIL-UHFFFAOYSA-N,1272966,Q5TU56,Anopheles gambiae,chembl_pchembl_nonhuman,Ki,173.0,nM,6.76,1,1,B,CHEMBL118,CHEMBL3399914,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL118&target_chembl_id=CHEMBL3399914&pchembl_value__isnull=false
568,celecoxib,RZEKVGVHFLEQIL-UHFFFAOYSA-N,A6YCJ1,A6YCJ1,Astrosclera willeyana,chembl_pchembl_nonhuman,Ki,732.0,nM,6.13,1,1,B,CHEMBL118,CHEMBL1944499,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL118&target_chembl_id=CHEMBL1944499&pchembl_value__isnull=false
568,celecoxib,RZEKVGVHFLEQIL-UHFFFAOYSA-N,CA4,Q95323,Bos taurus,chembl_pchembl_nonhuman,IC50,290.0,nM,6.54,1,4,BF,CHEMBL118,CHEMBL281,inchikey_exact,https://www.ebi.ac.uk/chembl/api/data/activity.json?molecule_chembl_id=CHEMBL118&target_chembl_id=CHEMBL281&pchembl_value__isnull=false
